buyer_id,first_name,last_name,phone_number,email,budget,preference,status,buyer_agent_id
6328,Ruby,Olson-Rippin,+1 (973) 987-9324,Ruby49@gmail.com,3100,renter,pending,437
6329,Ronnie,Schamberger,+1 (181) 215-9702,Ronnie88@hotmail.com,430000,buyer,pending,3227
6330,Manuel,Hoppe,+1 (787) 113-5194,Manuel.Hoppe12@yahoo.com,4800,renter,pending,287
6331,Christine,Weissnat,+1 (801) 806-2108,Christine.Weissnat@yahoo.com,200,renter,pending,1143
6332,Joe,Konopelski,+1 (053) 883-2602,Joe53@yahoo.com,4405000,buyer,looking,3968
6333,Clinton,Jenkins,+1 (479) 180-4355,Clinton.Jenkins@hotmail.com,830000,buyer,looking,1450
6334,Sonia,Brown,+1 (430) 768-6286,Sonia75@gmail.com,3700,renter,inactive,1248
6335,Matt,Davis-Hauck,+1 (825) 791-6254,Matt_Davis-Hauck@hotmail.com,700,renter,looking,4442
6336,Stella,Hamill,+1 (840) 788-0806,Stella_Hamill24@hotmail.com,3300,renter,pending,3189
6337,Cameron,Connelly,+1 (705) 423-9778,Cameron.Connelly22@yahoo.com,400,renter,pending,3584
6338,Carole,Thiel,+1 (082) 068-8563,Carole.Thiel@gmail.com,1000,renter,looking,2075
6339,Kristina,Mann,+1 (116) 094-8375,Kristina_Mann16@hotmail.com,1700,renter,pending,558
6340,Pearl,Dach,+1 (625) 614-0497,Pearl_Dach74@yahoo.com,430000,buyer,inactive,2175
6341,Dixie,Nolan,+1 (772) 702-3400,Dixie_Nolan21@hotmail.com,3155000,buyer,pending,4555
6342,Susie,Schuppe,+1 (979) 123-8103,Susie_Schuppe@yahoo.com,3755000,buyer,looking,4346
6343,Kristin,Herzog,+1 (042) 662-1410,Kristin_Herzog91@gmail.com,4580000,buyer,looking,26
6344,Rolando,Nicolas,+1 (899) 004-5605,Rolando47@yahoo.com,2100,renter,pending,2936
6345,Lula,DuBuque,+1 (619) 739-9874,Lula69@hotmail.com,1400,renter,looking,773
6346,Jermaine,Dach,+1 (229) 992-7917,Jermaine.Dach@gmail.com,1630000,buyer,pending,551
6347,Maggie,Harris,+1 (918) 289-5474,Maggie33@gmail.com,3055000,buyer,pending,3007
6348,Angelica,Hagenes,+1 (133) 310-5516,Angelica.Hagenes@hotmail.com,4955000,buyer,inactive,2489
6349,Timmy,Schroeder,+1 (363) 656-4630,Timmy_Schroeder51@yahoo.com,2500,renter,looking,1323
6350,Jeremiah,Davis,+1 (798) 125-5473,Jeremiah58@yahoo.com,3355000,buyer,pending,1081
6351,Leah,Huels,+1 (537) 239-5821,Leah_Huels@gmail.com,4355000,buyer,inactive,132
6352,Kerry,Thompson,+1 (336) 593-7454,Kerry30@gmail.com,2805000,buyer,pending,599
6353,Andy,Quigley,+1 (170) 457-6107,Andy.Quigley@gmail.com,2300,renter,inactive,1577
6354,Johnnie,McCullough,+1 (917) 072-3430,Johnnie62@gmail.com,4500,renter,inactive,3099
6355,Brian,Corkery,+1 (313) 292-2590,Brian_Corkery@yahoo.com,2200,renter,pending,2765
6356,Oscar,Ruecker,+1 (896) 329-7235,Oscar33@gmail.com,1200,renter,pending,57
6357,Norman,Hoeger,+1 (262) 139-7801,Norman_Hoeger9@gmail.com,800,renter,looking,2878
6358,Ana,Beer,+1 (367) 373-6359,Ana_Beer31@gmail.com,3330000,buyer,pending,1060
6359,Colleen,Harvey,+1 (966) 995-2260,Colleen34@gmail.com,4880000,buyer,pending,1907
6360,Tom,Spencer,+1 (051) 474-0063,Tom_Spencer55@gmail.com,1000,renter,pending,3674
6361,Cassandra,Brown,+1 (221) 396-1164,Cassandra_Brown@hotmail.com,1100,renter,pending,1595
6362,Rogelio,Hagenes,+1 (812) 546-3229,Rogelio73@hotmail.com,1900,renter,looking,2799
6363,Judy,Heidenreich,+1 (354) 830-9093,Judy_Heidenreich40@hotmail.com,1630000,buyer,looking,457
6364,Faith,Rogahn,+1 (299) 011-1698,Faith.Rogahn@hotmail.com,1005000,buyer,inactive,1640
6365,Nathaniel,Rempel,+1 (063) 924-6106,Nathaniel25@gmail.com,3400,renter,pending,3058
6366,Gayle,Fisher,+1 (995) 867-0451,Gayle76@hotmail.com,1830000,buyer,inactive,923
6367,Alma,Rosenbaum,+1 (336) 290-0532,Alma.Rosenbaum@gmail.com,4200,renter,looking,1672
6368,Thelma,Torphy,+1 (621) 049-3623,Thelma69@hotmail.com,1700,renter,inactive,3827
6369,Phillip,Pacocha,+1 (813) 985-7094,Phillip.Pacocha78@hotmail.com,1700,renter,pending,3074
6370,Ramiro,Mraz,+1 (370) 150-4781,Ramiro64@gmail.com,4300,renter,pending,2818
6371,Clark,Feeney,+1 (002) 223-9119,Clark46@yahoo.com,2000,renter,inactive,3286
6372,Wallace,Weimann,+1 (705) 428-5492,Wallace_Weimann@yahoo.com,3530000,buyer,looking,497
6373,Jack,Ondricka,+1 (011) 226-7273,Jack_Ondricka@hotmail.com,3080000,buyer,inactive,4623
6374,Ramona,VonRueden,+1 (152) 658-7696,Ramona_VonRueden@gmail.com,5000,renter,inactive,1074
6375,Sheldon,Turcotte,+1 (900) 370-8761,Sheldon86@gmail.com,2680000,buyer,pending,1993
6376,Dexter,Konopelski,+1 (472) 301-8882,Dexter_Konopelski@yahoo.com,4530000,buyer,pending,1795
6377,Janie,Heidenreich,+1 (702) 473-1688,Janie77@hotmail.com,3330000,buyer,inactive,2886
6378,Lucille,Beer-Skiles,+1 (003) 938-7750,Lucille67@yahoo.com,2700,renter,pending,219
6379,Dominick,Champlin,+1 (920) 557-9326,Dominick_Champlin@hotmail.com,3805000,buyer,pending,53
6380,Josefina,Oberbrunner,+1 (311) 692-4611,Josefina12@gmail.com,355000,buyer,pending,126
6381,Emanuel,Erdman,+1 (398) 504-5892,Emanuel.Erdman@gmail.com,1500,renter,inactive,215
6382,Luther,Bins,+1 (545) 294-0865,Luther_Bins@gmail.com,2230000,buyer,inactive,398
6383,Kelley,Shanahan,+1 (801) 918-3868,Kelley_Shanahan76@yahoo.com,4480000,buyer,pending,2126
6384,Brent,Keeling,+1 (953) 313-9764,Brent.Keeling14@hotmail.com,4405000,buyer,looking,4331
6385,Teri,Kassulke,+1 (253) 924-1959,Teri.Kassulke@gmail.com,255000,buyer,looking,1795
6386,Bryan,Jones,+1 (168) 849-4417,Bryan.Jones@hotmail.com,3500,renter,pending,844
6387,Enrique,Tremblay,+1 (147) 775-3942,Enrique_Tremblay@hotmail.com,3955000,buyer,looking,4881
6388,Bridget,Klein,+1 (313) 511-5713,Bridget_Klein62@yahoo.com,600,renter,inactive,4010
6389,Joanna,Schroeder,+1 (389) 490-7457,Joanna.Schroeder@hotmail.com,830000,buyer,pending,2663
6390,Julio,Wilkinson-Kerluke,+1 (807) 097-5931,Julio.Wilkinson-Kerluke4@yahoo.com,2100,renter,inactive,712
6391,Alberta,Ward,+1 (653) 955-6505,Alberta.Ward@gmail.com,1780000,buyer,looking,2155
6392,Christy,Pollich,+1 (334) 320-8349,Christy_Pollich37@yahoo.com,1800,renter,looking,1468
6393,Jerry,Fadel,+1 (962) 004-2502,Jerry_Fadel@yahoo.com,755000,buyer,pending,4883
6394,Leonard,Osinski,+1 (461) 582-5130,Leonard_Osinski21@gmail.com,205000,buyer,looking,3501
6395,Glenda,Brown,+1 (889) 236-3182,Glenda39@hotmail.com,900,renter,inactive,2493
6396,Larry,Osinski,+1 (849) 532-0810,Larry.Osinski@gmail.com,1400,renter,looking,4350
6397,Archie,Stamm,+1 (016) 070-0140,Archie_Stamm47@yahoo.com,430000,buyer,looking,1333
6398,Gerald,Hahn,+1 (528) 412-7551,Gerald.Hahn@hotmail.com,1855000,buyer,pending,83
6399,Gina,Pagac,+1 (011) 338-3289,Gina_Pagac11@yahoo.com,3030000,buyer,pending,2420
6400,Flora,Crona,+1 (060) 899-0171,Flora23@yahoo.com,3555000,buyer,inactive,3838
6401,Johnnie,Monahan,+1 (389) 894-4162,Johnnie12@hotmail.com,4500,renter,looking,81
6402,Kristina,Hahn,+1 (425) 591-6604,Kristina.Hahn@hotmail.com,300,renter,pending,1649
6403,Damon,Bahringer,+1 (582) 019-2527,Damon_Bahringer@gmail.com,3855000,buyer,inactive,656
6404,Felipe,Ward,+1 (272) 733-1269,Felipe91@yahoo.com,255000,buyer,pending,2609
6405,Juana,Hane,+1 (837) 911-8459,Juana34@hotmail.com,700,renter,inactive,920
6406,Yvonne,McDermott,+1 (991) 543-0857,Yvonne.McDermott@hotmail.com,1630000,buyer,pending,248
6407,Ricardo,Lesch,+1 (224) 367-8716,Ricardo_Lesch@gmail.com,1100,renter,pending,239
6408,Philip,Rempel,+1 (378) 009-5733,Philip58@yahoo.com,3500,renter,inactive,1056
6409,Jeannette,Kulas,+1 (271) 287-6939,Jeannette_Kulas@yahoo.com,4700,renter,looking,1411
6410,Katie,Beatty,+1 (320) 342-7287,Katie.Beatty44@gmail.com,1930000,buyer,inactive,2624
6411,Ora,O'Connell,+1 (107) 395-6803,Ora.OConnell52@gmail.com,4300,renter,inactive,2223
6412,Irving,Ziemann,+1 (969) 587-5632,Irving.Ziemann@yahoo.com,2100,renter,inactive,1535
6413,Muriel,Spencer,+1 (906) 740-4871,Muriel48@yahoo.com,1030000,buyer,looking,1267
6414,Craig,Roberts,+1 (065) 061-3340,Craig_Roberts@gmail.com,4900,renter,pending,306
6415,Pedro,Altenwerth,+1 (941) 822-8366,Pedro34@hotmail.com,3880000,buyer,pending,3470
6416,Bruce,Balistreri,+1 (778) 472-2640,Bruce.Balistreri79@hotmail.com,4000,renter,looking,273
6417,Warren,Harber,+1 (232) 968-8687,Warren54@gmail.com,2705000,buyer,inactive,2345
6418,Stewart,Smith,+1 (955) 450-1461,Stewart87@hotmail.com,500,renter,pending,4062
6419,Pat,Hegmann,+1 (234) 700-7882,Pat.Hegmann90@hotmail.com,605000,buyer,pending,1803
6420,Darrell,Kling,+1 (839) 134-5680,Darrell50@yahoo.com,2205000,buyer,looking,4807
6421,Hugh,Tromp,+1 (331) 378-5500,Hugh.Tromp64@hotmail.com,300,renter,pending,1493
6422,Bridget,Shields,+1 (859) 449-7745,Bridget.Shields31@hotmail.com,1900,renter,inactive,1182
6423,Madeline,Heller,+1 (712) 256-8706,Madeline45@yahoo.com,2055000,buyer,pending,233
6424,Nettie,Larkin,+1 (781) 908-4389,Nettie_Larkin8@hotmail.com,680000,buyer,inactive,3399
6425,Bobbie,Schowalter,+1 (572) 222-6478,Bobbie.Schowalter@yahoo.com,300,renter,looking,2007
6426,Dawn,Purdy,+1 (311) 748-3376,Dawn_Purdy80@hotmail.com,4000,renter,looking,1118
6427,Delia,Torp,+1 (974) 192-1764,Delia.Torp95@yahoo.com,2900,renter,pending,3707
6428,Hannah,Zieme,+1 (344) 988-2721,Hannah_Zieme92@hotmail.com,4400,renter,looking,1423
6429,Bobby,Morissette,+1 (728) 311-8483,Bobby_Morissette@gmail.com,2155000,buyer,pending,3628
6430,Whitney,O'Keefe,+1 (318) 347-7914,Whitney_OKeefe17@gmail.com,3300,renter,pending,2310
6431,Frances,Mertz,+1 (752) 116-7107,Frances41@yahoo.com,300,renter,pending,1260
6432,Virginia,Rice,+1 (582) 186-4032,Virginia48@hotmail.com,4255000,buyer,inactive,4493
6433,Jon,Homenick,+1 (579) 986-0838,Jon_Homenick14@gmail.com,330000,buyer,inactive,511
6434,Angie,Greenholt,+1 (467) 072-7814,Angie_Greenholt47@hotmail.com,3300,renter,inactive,4643
6435,Philip,Jacobi,+1 (653) 146-5919,Philip13@gmail.com,300,renter,inactive,232
6436,Gerald,Mosciski,+1 (851) 399-9796,Gerald.Mosciski@gmail.com,430000,buyer,pending,521
6437,Hugh,Torphy,+1 (826) 269-7339,Hugh73@hotmail.com,2155000,buyer,looking,4111
6438,Alfred,Kreiger,+1 (870) 822-0862,Alfred5@yahoo.com,3380000,buyer,looking,2332
6439,Sonia,Nader,+1 (920) 817-9848,Sonia81@hotmail.com,4400,renter,pending,3331
6440,Edmond,Thiel,+1 (776) 109-3825,Edmond.Thiel@gmail.com,4400,renter,pending,2953
6441,Krystal,Pagac,+1 (533) 986-3199,Krystal.Pagac@yahoo.com,3800,renter,pending,3878
6442,Sherry,Schowalter-Torphy,+1 (086) 586-0918,Sherry_Schowalter-Torphy@gmail.com,555000,buyer,looking,2342
6443,Tamara,Buckridge,+1 (336) 696-9864,Tamara49@hotmail.com,4030000,buyer,pending,2877
6444,Freddie,Batz,+1 (158) 284-6090,Freddie13@hotmail.com,1855000,buyer,pending,807
6445,Guy,Keebler,+1 (893) 713-4839,Guy45@hotmail.com,4600,renter,pending,4988
6446,Erica,Dare,+1 (969) 023-3529,Erica_Dare@yahoo.com,1800,renter,looking,3856
6447,Barry,Conroy,+1 (313) 182-7679,Barry21@hotmail.com,2680000,buyer,looking,335
6448,Keith,Harvey,+1 (720) 049-1211,Keith.Harvey0@hotmail.com,4330000,buyer,pending,570
6449,William,Connelly,+1 (859) 409-0736,William.Connelly@gmail.com,4230000,buyer,pending,1799
6450,Wilbert,Stokes,+1 (909) 784-8734,Wilbert_Stokes@hotmail.com,905000,buyer,looking,54
6451,Jeremy,Bode,+1 (022) 252-9709,Jeremy_Bode78@hotmail.com,780000,buyer,inactive,2509
6452,Roman,Sanford,+1 (211) 648-4291,Roman.Sanford@yahoo.com,4380000,buyer,inactive,2946
6453,Brandi,Conroy,+1 (225) 804-1604,Brandi_Conroy@yahoo.com,5100,renter,looking,712
6454,Milton,Schuppe,+1 (906) 416-1623,Milton_Schuppe@hotmail.com,5100,renter,looking,2449
6455,Cathy,Carter,+1 (112) 239-2291,Cathy.Carter30@gmail.com,400,renter,looking,471
6456,Ashley,Bashirian,+1 (938) 321-1301,Ashley93@gmail.com,4955000,buyer,pending,404
6457,Janie,Spencer,+1 (523) 297-0433,Janie27@hotmail.com,4900,renter,inactive,3917
6458,Maxine,Sporer,+1 (244) 579-3117,Maxine25@gmail.com,400,renter,inactive,4509
6459,Patsy,Abbott,+1 (522) 082-4450,Patsy_Abbott45@gmail.com,1500,renter,pending,2478
6460,Lana,Streich,+1 (445) 509-8966,Lana.Streich83@hotmail.com,230000,buyer,pending,2234
6461,Terrell,Crist,+1 (645) 722-9011,Terrell45@hotmail.com,3430000,buyer,pending,4109
6462,Elijah,Shanahan,+1 (938) 261-5707,Elijah.Shanahan65@hotmail.com,1630000,buyer,pending,1122
6463,Lela,McLaughlin,+1 (206) 818-1230,Lela73@yahoo.com,300,renter,inactive,5000
6464,Javier,Cummings,+1 (719) 638-0301,Javier.Cummings@hotmail.com,3380000,buyer,inactive,192
6465,Angela,Bosco,+1 (680) 324-2045,Angela_Bosco@gmail.com,3380000,buyer,inactive,314
6466,Tricia,Koss,+1 (592) 991-3904,Tricia67@yahoo.com,700,renter,inactive,3391
6467,Willie,Price,+1 (933) 424-5672,Willie64@gmail.com,3000,renter,looking,518
6468,Andrea,Considine,+1 (514) 054-4958,Andrea.Considine@yahoo.com,4630000,buyer,inactive,2655
6469,Casey,Lebsack,+1 (454) 137-1859,Casey.Lebsack@hotmail.com,805000,buyer,pending,3768
6470,Clay,Turner,+1 (934) 892-7370,Clay71@hotmail.com,3100,renter,looking,1764
6471,Nicolas,Rau,+1 (022) 391-3018,Nicolas_Rau@gmail.com,4600,renter,inactive,109
6472,Nicole,Gleichner-Lehner,+1 (343) 732-0718,Nicole_Gleichner-Lehner@yahoo.com,3805000,buyer,pending,4842
6473,Ellis,Hyatt,+1 (031) 794-2901,Ellis_Hyatt@yahoo.com,730000,buyer,pending,4961
6474,Melanie,Schmitt,+1 (192) 645-8990,Melanie62@hotmail.com,3780000,buyer,looking,2672
6475,Velma,Hartmann,+1 (928) 940-4798,Velma_Hartmann@hotmail.com,880000,buyer,pending,980
6476,Miriam,Mann,+1 (742) 799-3662,Miriam88@gmail.com,3905000,buyer,looking,4691
6477,Irvin,Roberts,+1 (138) 512-7911,Irvin2@gmail.com,1500,renter,looking,4747
6478,Sophia,Nitzsche,+1 (689) 562-9363,Sophia.Nitzsche@gmail.com,5000,renter,inactive,4667
6479,Robert,Borer,+1 (723) 565-3147,Robert52@hotmail.com,2100,renter,looking,2692
6480,Lydia,Zulauf,+1 (594) 377-4064,Lydia.Zulauf@gmail.com,4300,renter,inactive,2521
6481,Derrick,Dibbert,+1 (643) 125-4946,Derrick_Dibbert@gmail.com,4900,renter,inactive,3688
6482,Edmund,Bednar,+1 (834) 812-6630,Edmund67@gmail.com,3900,renter,pending,4008
6483,Victor,Conn,+1 (954) 816-4087,Victor56@yahoo.com,3800,renter,inactive,4
6484,Charlene,Pagac,+1 (945) 144-3319,Charlene25@gmail.com,1330000,buyer,pending,4499
6485,Gabriel,King,+1 (867) 668-0636,Gabriel98@gmail.com,2500,renter,looking,896
6486,Ora,Crist,+1 (701) 521-8392,Ora_Crist@hotmail.com,1400,renter,looking,1170
6487,Audrey,Rath,+1 (010) 280-0907,Audrey.Rath@yahoo.com,3455000,buyer,inactive,3880
6488,Russell,Harris,+1 (678) 236-6865,Russell4@hotmail.com,2600,renter,inactive,703
6489,Gerardo,Mohr,+1 (939) 767-5672,Gerardo.Mohr87@gmail.com,1205000,buyer,inactive,1155
6490,Herman,Lind,+1 (614) 182-1203,Herman36@gmail.com,3855000,buyer,looking,584
6491,Devin,Mante,+1 (428) 728-9925,Devin.Mante66@hotmail.com,105000,buyer,pending,2535
6492,Matthew,Yundt,+1 (423) 808-9576,Matthew59@yahoo.com,1300,renter,looking,3658
6493,Megan,Fritsch,+1 (884) 807-5870,Megan68@yahoo.com,4880000,buyer,inactive,1372
6494,Erica,Lebsack,+1 (839) 384-4135,Erica10@yahoo.com,1800,renter,inactive,1095
6495,Olivia,Rutherford,+1 (111) 897-1082,Olivia77@yahoo.com,2105000,buyer,inactive,3220
6496,Glen,Weissnat,+1 (111) 888-8657,Glen10@yahoo.com,4100,renter,pending,1985
6497,Dallas,Ebert,+1 (760) 975-7784,Dallas_Ebert@yahoo.com,4700,renter,looking,4942
6498,Andres,Auer-Feil,+1 (946) 540-2786,Andres_Auer-Feil6@gmail.com,300,renter,looking,3079
6499,Jenny,Moore,+1 (701) 012-4252,Jenny.Moore@yahoo.com,1500,renter,pending,3012
6500,Rachel,King,+1 (666) 893-9486,Rachel_King47@hotmail.com,3755000,buyer,inactive,4777
6501,Floyd,Gutkowski,+1 (585) 952-5552,Floyd93@gmail.com,1100,renter,inactive,4834
6502,Kari,Friesen,+1 (322) 125-2871,Kari.Friesen49@hotmail.com,3455000,buyer,looking,4560
6503,Arturo,Jaskolski,+1 (800) 073-3495,Arturo.Jaskolski@hotmail.com,4900,renter,inactive,1659
6504,Lori,Stanton,+1 (251) 844-8455,Lori_Stanton22@yahoo.com,4455000,buyer,looking,2973
6505,Harold,Osinski,+1 (880) 457-3561,Harold_Osinski31@yahoo.com,355000,buyer,pending,286
6506,Paulette,Murray,+1 (311) 115-8081,Paulette_Murray68@gmail.com,2255000,buyer,pending,4492
6507,Stephen,Klein,+1 (368) 938-1432,Stephen_Klein@yahoo.com,2400,renter,inactive,2119
6508,Elizabeth,Leffler,+1 (888) 201-9819,Elizabeth17@hotmail.com,2500,renter,pending,4664
6509,Brittany,Fisher,+1 (086) 421-0540,Brittany.Fisher32@hotmail.com,4305000,buyer,inactive,4234
6510,Faye,Walker,+1 (968) 324-0791,Faye36@yahoo.com,3880000,buyer,pending,4935
6511,June,Aufderhar-Moen,+1 (976) 080-1336,June_Aufderhar-Moen@hotmail.com,2300,renter,inactive,2566
6512,Kathleen,Brown,+1 (221) 907-8823,Kathleen.Brown4@hotmail.com,1700,renter,inactive,2425
6513,Ian,Stanton,+1 (169) 598-7672,Ian_Stanton61@yahoo.com,3200,renter,looking,4641
6514,Marguerite,Wolff,+1 (200) 784-9314,Marguerite.Wolff52@hotmail.com,2530000,buyer,looking,703
6515,Brett,Veum,+1 (974) 851-5979,Brett.Veum85@hotmail.com,2805000,buyer,pending,555
6516,Danny,Wuckert,+1 (209) 672-9317,Danny.Wuckert13@gmail.com,3155000,buyer,inactive,554
6517,Minnie,Shanahan,+1 (053) 737-2143,Minnie.Shanahan@yahoo.com,4430000,buyer,pending,1848
6518,Antonio,Von,+1 (927) 445-4884,Antonio_Von35@yahoo.com,2455000,buyer,inactive,4876
6519,Conrad,Braun,+1 (636) 497-1929,Conrad_Braun4@hotmail.com,1830000,buyer,inactive,2423
6520,Mandy,Pfeffer,+1 (316) 933-4107,Mandy_Pfeffer@gmail.com,1330000,buyer,looking,2597
6521,Alexis,Schowalter,+1 (213) 903-7332,Alexis.Schowalter@gmail.com,4900,renter,pending,939
6522,Omar,Zieme,+1 (252) 678-6874,Omar_Zieme@gmail.com,1305000,buyer,pending,2732
6523,Adrian,Tromp,+1 (094) 136-3133,Adrian.Tromp@gmail.com,4105000,buyer,looking,115
6524,Anita,Okuneva,+1 (932) 416-8495,Anita_Okuneva53@yahoo.com,4500,renter,pending,1157
6525,Nora,Beer-Bruen,+1 (880) 230-0899,Nora.Beer-Bruen@gmail.com,2830000,buyer,inactive,999
6526,Randall,Haley,+1 (306) 261-4926,Randall38@gmail.com,3500,renter,looking,3097
6527,Curtis,Dicki,+1 (282) 537-9057,Curtis.Dicki43@yahoo.com,900,renter,inactive,2558
6528,Stanley,Langosh,+1 (973) 741-7762,Stanley87@hotmail.com,500,renter,pending,663
6529,Muriel,Hammes,+1 (153) 488-1186,Muriel79@gmail.com,3600,renter,pending,650
6530,Grant,Crooks,+1 (778) 866-5540,Grant_Crooks1@gmail.com,4200,renter,inactive,1918
6531,Bob,Erdman,+1 (555) 669-3315,Bob_Erdman85@hotmail.com,3700,renter,looking,403
6532,Conrad,Mills,+1 (968) 550-1962,Conrad98@hotmail.com,1100,renter,looking,3565
6533,Peter,Gusikowski,+1 (444) 456-5256,Peter_Gusikowski@hotmail.com,3400,renter,looking,4414
6534,Leo,Schumm,+1 (886) 628-0649,Leo.Schumm22@gmail.com,2800,renter,inactive,2486
6535,Lindsey,Miller-Blick,+1 (930) 364-0946,Lindsey_Miller-Blick72@gmail.com,130000,buyer,pending,4215
6536,Juana,Braun,+1 (876) 030-2901,Juana57@hotmail.com,1055000,buyer,pending,1133
6537,Michelle,Reichert-Runte,+1 (577) 951-0924,Michelle_Reichert-Runte@gmail.com,755000,buyer,looking,4409
6538,Charlene,Dibbert-Bayer,+1 (404) 202-9895,Charlene_Dibbert-Bayer81@gmail.com,305000,buyer,looking,4365
6539,Jesse,Pouros,+1 (049) 654-2303,Jesse14@yahoo.com,600,renter,pending,4667
6540,Kathryn,Schimmel,+1 (268) 817-1382,Kathryn22@hotmail.com,4380000,buyer,looking,4387
6541,Lynette,Goodwin,+1 (854) 186-4217,Lynette_Goodwin59@gmail.com,105000,buyer,looking,352
6542,Sally,Hane,+1 (708) 747-2853,Sally.Hane@hotmail.com,2880000,buyer,pending,2189
6543,Hugh,Ward-Douglas,+1 (417) 200-2792,Hugh49@hotmail.com,3500,renter,inactive,1244
6544,Phil,Williamson,+1 (461) 223-3327,Phil19@yahoo.com,4400,renter,looking,67
6545,Lynn,Kub,+1 (504) 984-4070,Lynn_Kub14@gmail.com,1800,renter,inactive,2916
6546,Cary,Mayert,+1 (249) 147-1133,Cary_Mayert77@hotmail.com,2600,renter,looking,4000
6547,Lester,Marks,+1 (432) 332-4932,Lester_Marks@gmail.com,2780000,buyer,pending,3424
6548,Guadalupe,Blick,+1 (881) 772-7676,Guadalupe59@gmail.com,3500,renter,inactive,4508
6549,Nettie,Toy,+1 (592) 413-5254,Nettie60@gmail.com,5100,renter,pending,3206
6550,Joy,Dicki,+1 (054) 926-9369,Joy.Dicki@yahoo.com,1100,renter,pending,1892
6551,Steve,Von,+1 (014) 289-2950,Steve_Von@hotmail.com,1600,renter,pending,4376
6552,Pedro,Bradtke,+1 (010) 921-6365,Pedro_Bradtke57@yahoo.com,1430000,buyer,looking,3369
6553,Andrew,Bartell,+1 (629) 215-1305,Andrew.Bartell82@gmail.com,955000,buyer,looking,4068
6554,Camille,Braun,+1 (293) 162-8868,Camille_Braun@hotmail.com,1300,renter,pending,3147
6555,Grant,Hoeger,+1 (443) 661-4480,Grant63@hotmail.com,4100,renter,pending,660
6556,Wade,Cronin,+1 (443) 027-6588,Wade.Cronin96@gmail.com,3080000,buyer,pending,4634
6557,Wilbur,Crona,+1 (701) 336-0723,Wilbur.Crona@hotmail.com,4505000,buyer,looking,4623
6558,Santos,Stroman,+1 (289) 429-0262,Santos8@gmail.com,2180000,buyer,inactive,813
6559,Chad,Adams,+1 (575) 782-4416,Chad_Adams@gmail.com,4000,renter,inactive,399
6560,Wendy,Bernhard,+1 (915) 947-7545,Wendy.Bernhard70@hotmail.com,2280000,buyer,inactive,1283
6561,Dianne,Grimes,+1 (290) 898-6007,Dianne24@hotmail.com,2500,renter,pending,2885
6562,Marshall,Walter,+1 (523) 518-9997,Marshall.Walter@yahoo.com,4500,renter,looking,3081
6563,Vanessa,Abbott-Kuhic,+1 (565) 158-2135,Vanessa_Abbott-Kuhic@yahoo.com,2505000,buyer,inactive,4855
6564,Nick,Rath-Crooks,+1 (085) 263-4001,Nick.Rath-Crooks@gmail.com,980000,buyer,pending,244
6565,Preston,Keeling,+1 (132) 815-0779,Preston70@gmail.com,1900,renter,looking,1928
6566,Bessie,McCullough,+1 (090) 923-6331,Bessie.McCullough@hotmail.com,700,renter,pending,4098
6567,Morris,Glover,+1 (607) 454-1495,Morris76@hotmail.com,5100,renter,looking,3734
6568,Bobby,Breitenberg,+1 (632) 510-2998,Bobby_Breitenberg@gmail.com,155000,buyer,pending,308
6569,Lynette,Pagac,+1 (431) 020-9275,Lynette.Pagac66@hotmail.com,1800,renter,looking,1264
6570,Francis,Towne,+1 (181) 922-4377,Francis.Towne1@gmail.com,300,renter,inactive,2978
6571,Michele,Beer,+1 (785) 071-5472,Michele_Beer2@yahoo.com,1000,renter,pending,2205
6572,Aaron,Johnson,+1 (483) 870-3763,Aaron.Johnson23@gmail.com,2955000,buyer,pending,1760
6573,Timothy,Towne,+1 (398) 265-6008,Timothy_Towne66@gmail.com,4505000,buyer,pending,1066
6574,Francis,Gottlieb,+1 (685) 113-9980,Francis.Gottlieb@gmail.com,400,renter,inactive,2129
6575,Melissa,Jones,+1 (536) 223-7746,Melissa_Jones84@yahoo.com,455000,buyer,looking,1841
6576,Candace,Glover,+1 (578) 671-3819,Candace36@gmail.com,3500,renter,inactive,752
6577,Guy,Mante,+1 (704) 072-2703,Guy_Mante87@yahoo.com,2705000,buyer,looking,3127
6578,Leslie,Ritchie,+1 (603) 760-7944,Leslie.Ritchie14@gmail.com,4600,renter,looking,183
